#     gamma 1            gamma 2              pos
-0.019546585812465857 0.004927065667936811 [7, 16]
0.0029049452297979844 -0.00468899239304079 [8, 16]
0.015536762825340155 0.010421670700169793 [9, 16]
-0.004794886246835962 -0.017652668788417515 [10, 16]
0.017187989284840898 -0.003304293336066393 [11, 16]
-0.004901180464136824 -0.015317561733760409 [12, 16]
-0.014605986596008457 -0.00017825310039603802 [13, 16]
0.002011936802921954 0.01983927526774915 [14, 16]
-0.00010035214934434245 0.004952652803993472 [15, 16]
-0.013192662128245073 -0.009189652439049324 [16, 16]
0.006330349489466909 -0.01789560832934081 [17, 16]
-0.014139077012510133 0.006570210298295625 [18, 16]
-0.008575351262932648 0.005047660170928971 [19, 16]
0.01980424010717437 0.004913122007446023 [20, 16]
0.009828446009825907 0.005064708095014365 [21, 16]
0.007635536068933688 -0.0011028127409254582 [22, 16]
0.004951370685462527 -0.001638069616398493 [23, 16]
0.0009933730823681994 0.003343955084637013 [24, 16]
0.004634261478761578 -0.0005603485407580698 [25, 16]
-0.009403416394397977 -0.0018837336599039772 [26, 16]
-0.004783658425627065 0.008267348200911493 [27, 16]
0.002072767182802013 -0.0080312243540464 [28, 16]
0.001961471223680758 0.013424868812608345 [29, 16]
0.001168262960262998 0.009683809748216901 [30, 16]
0.005667287656218013 0.011816644905584189 [31, 16]
-0.017419751420484495 -0.010043008160618224 [0, 17]
-0.00875935420187089 -0.00018225788893772027 [1, 17]
0.006950640593001419 0.0004962611875809238 [2, 17]
0.0051635831548179955 -0.012114499541630588 [3, 17]
3.854016757040403e-05 0.006340357396243703 [4, 17]
0.007120520884633466 -0.002929396500202209 [5, 17]
0.005766835194130755 -0.0008871702478765099 [6, 17]
-0.003009169832052583 -0.011224216858246292 [7, 17]
0.004631744224870818 0.003947368784550619 [8, 17]
-0.0020202218790282968 -0.010253872453416368 [9, 17]
0.005265999545751818 0.004364486858689857 [10, 17]
-0.023755720155904977 0.020717448276973412 [11, 17]
-0.0025296676884660526 -0.001297074937649622 [12, 17]
-0.0022633206034095256 0.003172116625068911 [13, 17]
0.0015123120634317458 -0.0017875544177554468 [14, 17]
0.007622908230070362 0.011223671401124211 [15, 17]
0.011489276762612115 0.0076028172941308625 [16, 17]
-0.017577105878208432 -0.013084695117276961 [17, 17]
-0.01136830075724378 -0.015503794849579597 [18, 17]
-0.0007483080575857866 0.008280549003084848 [19, 17]
0.010306114198398166 -9.45626876878256e-05 [20, 17]
-0.006017484989908565 0.012526033367272987 [21, 17]
0.0024188054095243797 0.007181276836071186 [22, 17]
-0.007428550856843382 0.001325271306045003 [23, 17]
0.008707003735514177 -0.0039468507578692925 [24, 17]
-0.01054401184454197 0.007503276718097033 [25, 17]
0.009219446336594958 0.0006508837351192238 [26, 17]
0.0019062440493760981 -0.0063730628804547175 [27, 17]
0.011864259471009154 -0.0071335262721688095 [28, 17]
-0.0006743902198109326 -0.005009478228182902 [29, 17]
0.0015237753873273132 0.0023407116231269126 [30, 17]
-0.004856660330132943 -0.003681060605242833 [31, 17]
0.008216772813303696 -0.0053314301695161674 [0, 18]
-0.003981256159437204 -0.0055251582453823425 [1, 18]
-0.01738301844218539 -0.003224346182832306 [2, 18]
0.00456105850382725 0.0018347473077315237 [3, 18]
0.006939468844260111 -0.007314941699318514 [4, 18]
-0.004989143761091131 -0.008783899236998422 [5, 18]
-0.010745989732909893 0.0002004250887383643 [6, 18]
-0.006416224025824014 0.024038059363837756 [7, 18]
-0.003305738028325389 0.007473253424266066 [8, 18]
-0.004763379120530118 -0.01880907900004298 [9, 18]
-0.010595753225773706 -0.002014944600320605 [10, 18]
-0.00016544841235253532 0.013913326460801387 [11, 18]
-0.0019037066637268489 -0.0034225729785343686 [12, 18]
0.00769239283395427 -0.004136878804454812 [13, 18]
-0.002911373182613045 -0.01395403214457394 [14, 18]
0.03074096965768702 0.012274771559477338 [15, 18]
-0.010220980093573561 -0.004402524408935738 [16, 18]
-0.017621395888211485 -0.019319595558133482 [17, 18]
0.01596344465628997 0.0018003255257454177 [18, 18]
-0.004426962001464078 -0.0012369546855875364 [19, 18]
-0.009158620348743351 0.0051387577104570524 [20, 18]
-0.006807814503680238 0.001644154277025479 [21, 18]
0.006133895580269652 -0.006654210037027196 [22, 18]
0.011277961714728703 0.003550257293061258 [23, 18]
0.006684051301316081 0.005534065757835716 [24, 18]
-0.005088543806351463 0.009368868196852261 [25, 18]
0.001592700520443846 -0.013622547358936624 [26, 18]
-0.0027254979836459506 0.01259706571919773 [27, 18]
-0.009789432130670447 0.00711435793072895 [28, 18]
0.0004145228972563867 -0.0041861818097083305 [29, 18]
-0.01346655695837711 0.002207167186437118 [30, 18]
-0.006268237306696794 0.0026794093340375765 [31, 18]
-0.0006993701368132401 -0.001949937314226464 [0, 19]
0.0011931703286135577 0.0036064846741407993 [1, 19]
-0.012536779182307408 0.0005737563750919433 [2, 19]
-0.0015279343057342386 -0.009717710240750316 [3, 19]
-0.0035291751146157117 0.0075573609451670375 [4, 19]
-0.0046992397725905055 -0.01178733407269034 [5, 19]
-0.013588215599508291 -0.012970539222479727 [6, 19]
0.00010185335503452027 -0.009625797103574675 [7, 19]
-0.0030777374118686725 0.017129143576096847 [8, 19]
-0.0003073594372768695 -0.010336302608027072 [9, 19]
0.022059259471717704 0.014323734509344611 [10, 19]
-0.021162279370453032 0.010403963674187482 [11, 19]
0.0009094200288260184 0.00810575295572649 [12, 19]
0.0006664790389718549 -0.00992951439641065 [13, 19]
-0.014808700806724081 0.004773265650670982 [14, 19]
0.013051417797188098 0.0011091904709795415 [15, 19]
-0.011313850525720546 0.01769630077515632 [16, 19]
-0.0031538626708335605 -0.007318155854301934 [17, 19]
-0.004146931577394103 -0.025038633021837387 [18, 19]
-0.010072260939009595 -0.0008239843436442499 [19, 19]
-0.007972788141755775 -0.0031112519760427538 [20, 19]
0.0005716485660228484 -0.0011498562417241271 [21, 19]
0.0029791659001072654 -0.009390101091914842 [22, 19]
-0.009920444256040866 0.011028251013999424 [23, 19]
0.0015596253260076974 -0.001503624257136151 [24, 19]
-0.005966228293457322 0.005269939990058715 [25, 19]
-0.0064831806451810725 0.0019037658620421158 [26, 19]
-0.000242512433680174 -0.001454043141095464 [27, 19]
-0.0029276116607444276 0.003505203993330189 [28, 19]
0.008043887279040285 -0.0012516602450650712 [29, 19]
-0.0043778036896694374 -0.006836143899588715 [30, 19]
0.009487092612184053 -0.004127023957519993 [31, 19]
0.005255825805783503 -0.011928190184619403 [0, 20]
-0.010585916531373777 -0.00983660540926523 [1, 20]
0.011536193043919393 -0.01212328922645422 [2, 20]
-0.007101594993046626 -0.005076516004835629 [3, 20]
-0.001074755567224074 0.0035570491383796247 [4, 20]
0.011717085194795166 -0.0010105378067235343 [5, 20]
-0.00026598744162590883 -0.004981273010976657 [6, 20]
-0.008079381438053347 0.001438788062207601 [7, 20]
-0.01849789048400566 -0.020362170163272655 [8, 20]
0.006660409209752898 -0.003524934338382321 [9, 20]
-0.018439068584131933 -0.005185198592460337 [10, 20]
0.005538468642305403 0.001329570115123922 [11, 20]
-0.012744671731099591 0.0032483265992948648 [12, 20]
-0.010153534132426397 -0.007272023233501754 [13, 20]
-0.0010803940583810952 -0.0009532257812908386 [14, 20]
0.010670970176277845 0.002290744044260666 [15, 20]
0.007880887067301843 0.003947781661051607 [16, 20]
-0.0014645298874196618 1.888487192103424e-05 [17, 20]
-0.002500701901743607 0.011857162262493323 [18, 20]
-0.0036958744034253925 0.018606935648024642 [19, 20]
-0.015126703357141556 -0.024064297013421197 [20, 20]
0.006398680543276181 -0.023419966858870635 [21, 20]
-0.004318092302891697 -0.01140608477210892 [22, 20]
0.0002469056097976729 -0.0075694589959967125 [23, 20]
-0.011558164804588576 -0.0029460060665501167 [24, 20]
-0.0015174512873351376 -0.005413302794432425 [25, 20]
-0.0013792570857210703 0.0036182501393559 [26, 20]
0.00022337636684552337 -0.003963029117008438 [27, 20]
0.001371840848742355 -4.885468667243086e-05 [28, 20]
-0.015644879448924096 0.002061204925887694 [29, 20]
-0.003840856598768174 -0.0022430721719021523 [30, 20]
0.002813881806631327 0.003970195765566518 [31, 20]
-0.0010230402406983072 -0.00969748017225236 [0, 21]
-0.007905585754375059 -0.0019582721429145995 [1, 21]
-0.010075440840222001 -0.01276737820614141 [2, 21]
-0.0006818824048920333 -0.008362334853208104 [3, 21]
-0.002379902092950931 -0.014751621241322283 [4, 21]
-0.001751010024508115 -0.0006723945636045756 [5, 21]
0.0004574378624419583 -0.0011441385909299107 [6, 21]
-0.00399676891360983 0.006285473256881033 [7, 21]
-0.007021868988403897 0.0018353342947144428 [8, 21]
-0.016011472049229144 -0.019435698297968484 [9, 21]
0.011641898617463953 0.004788009682737999 [10, 21]
0.015016446180929406 -0.014499441302627116 [11, 21]
0.0009128227467497495 -3.326224884464402e-05 [12, 21]
-0.005601019546381271 -0.0007554902287472622 [13, 21]
0.0032424337353033263 -0.0005235150206330964 [14, 21]
0.0014702381853509288 -0.01003888692193921 [15, 21]
0.01210226093203252 0.015304133085140465 [16, 21]
0.0129830355424269 -0.009623487416075183 [17, 21]
0.0014341543533534773 0.012146117550408307 [18, 21]
0.0009663901736074713 0.0002907671877845839 [19, 21]
0.008398316289659128 -0.01803430208555238 [20, 21]
-0.0095289403058996 -0.0031012193999142832 [21, 21]
-0.009964714659801715 0.022456431929817805 [22, 21]
-0.009057876075400335 0.0023609978878119608 [23, 21]
-0.010590123124735297 0.0038446172255231096 [24, 21]
0.0037335837293861317 -0.003610604690682025 [25, 21]
0.015581036426239144 0.0031064327897943065 [26, 21]
-0.005177563673291415 0.00725674159821311 [27, 21]
-0.0036886591067161398 0.00738401216882464 [28, 21]
0.0026730557376914523 0.001510244051049827 [29, 21]
0.0042056396014945666 -0.0072560322469640585 [30, 21]
0.0010633230475447985 0.00536333045371744 [31, 21]
-0.0033026566741757705 -0.0030466364021919158 [0, 22]
-0.0036866007883199865 0.0002865311071411374 [1, 22]
-0.010042026700356572 0.003052722728775809 [2, 22]
0.0016927570180196735 0.0009118751131789101 [3, 22]
-0.018844027114170322 -0.0014162301826032787 [4, 22]
0.008252588143423716 -0.011470065510360818 [5, 22]
-0.013072729871241206 -0.004271697121403113 [6, 22]
-0.004540453856925832 -0.005495650686725111 [7, 22]
0.00775073827023323 -0.017095322459315786 [8, 22]
-0.011559320980200212 -0.004948422793998076 [9, 22]
-0.00307330393205865 0.0018767102004257816 [10, 22]
0.0067478058893749495 0.002907379259950863 [11, 22]
0.013879177969231351 0.008790263998681642 [12, 22]
0.003983026753407777 -0.004933110782960076 [13, 22]
0.0020955525681703746 -0.0034909484448876643 [14, 22]
-0.013060855380186736 -0.0013042915652817916 [15, 22]
0.013201394232894677 -0.006420566416677537 [16, 22]
-0.0050816627160119665 0.002228576853515054 [17, 22]
-0.00041346301878798753 -0.020620153907317598 [18, 22]
0.0025213559123433236 -0.008598391365240288 [19, 22]
-0.014600174668992175 0.001660040033658906 [20, 22]
0.009736925158878529 0.008787040228575675 [21, 22]
-0.002480610885965929 0.005732624049662651 [22, 22]
-0.007651949062521221 -0.007187572747347603 [23, 22]
0.004099082663929363 0.009832455593223443 [24, 22]
-0.00441231688958078 -0.001394729672329515 [25, 22]
-0.00811024360160593 -0.006801014430068036 [26, 22]
0.009921307880351468 -0.004347562679094257 [27, 22]
0.005522264266921509 0.0021200061689372715 [28, 22]
0.004584823627147822 -0.006133411232419327 [29, 22]
0.0017242422219303757 -7.4624995768681e-05 [30, 22]
0.0033919422973902255 0.017368098867238314 [31, 22]
-0.012178878563058335 -0.00013779018992983422 [0, 23]
-0.0005269149566861683 -0.011508915316555908 [1, 23]
-0.012907417356960693 -0.00033020639108911177 [2, 23]
-0.0002764627144587242 -0.003629269452337299 [3, 23]
0.0056577198820676996 0.0005927546525515239 [4, 23]
0.0001617436670748935 -0.009425254173544262 [5, 23]
-0.0020464857540823905 0.0024354502383191886 [6, 23]
-0.0065449829830041975 -0.005813498222145289 [7, 23]
-0.008685836773390954 0.0011979930363851257 [8, 23]
-0.00220184187993353 0.0040711369544346315 [9, 23]
0.0002498636306384245 -0.019187430957196893 [10, 23]
0.02351060144897305 0.0025004130585619248 [11, 23]
0.00887099848815774 0.0021978362614416985 [12, 23]
0.013480202249273475 -0.013146359562557407 [13, 23]
-0.011593500908784672 0.006308764138483611 [14, 23]
-0.012121026773084822 -0.007339509584306092 [15, 23]
-0.0028109830109949055 0.0041931633341838435 [16, 23]
0.0059526275326195555 0.0034786279013318774 [17, 23]
-0.006393452318252422 0.006882963002036689 [18, 23]
0.0033080747625730106 0.0011390112259260711 [19, 23]
-0.00019135531284273798 0.0008678849325393643 [20, 23]
-0.00816614057639135 0.009026508431387114 [21, 23]
-0.0064767357165504075 -0.004656081294313898 [22, 23]
0.00761603706244008 -0.011580982746125543 [23, 23]
-0.006373076204950519 -0.0027506163459403055 [24, 23]
-0.005680934606751808 -0.001035066043355756 [25, 23]
0.0025887391240804357 0.006407976335932925 [26, 23]
-0.008303449921579865 0.005340623992301048 [27, 23]
0.0059436341172001755 0.009079835593335991 [28, 23]
-0.0007715358058795527 -0.00225737466112655 [29, 23]
0.005723408597665238 0.004643171560768493 [30, 23]
-0.0034863197783333174 -0.005730597610550942 [31, 23]
0.005959159756880978 -0.0017063392141831153 [0, 24]
0.0008853378845121533 -0.003764477820300107 [1, 24]
0.004768681409943968 0.003098765333281334 [2, 24]
0.006267236972522554 -0.0005821109869500046 [3, 24]
0.004095344898424961 0.017242537177193994 [4, 24]
-0.013535331395983364 0.010141786610510881 [5, 24]
0.015845138765663656 -0.007574328366202833 [6, 24]
0.006083330751207457 -0.009242605836162808 [7, 24]
0.0014794382358937087 6.586284858183299e-05 [8, 24]
-0.0058087827313407624 -0.0025195807091538585 [9, 24]
-0.0005293398097162922 -0.005771905172342742 [10, 24]
-0.0049635878875170045 -0.0129429034099058 [11, 24]
-0.0009528527527251766 -0.02679678480424513 [12, 24]
0.0020554126195188724 0.0017062273239395293 [13, 24]
-0.002268449025780932 -0.004640691122278656 [14, 24]
0.0004271185576327409 0.015828321047163925 [15, 24]
-0.002214183458821125 0.00218616459862198 [16, 24]
-0.006429380825648229 -0.0017242472251648828 [17, 24]
0.002999152399636089 0.006199057237711528 [18, 24]
0.0035122440983493867 -0.0006693466847821451 [19, 24]
-0.008954692220331312 0.0029350959105424066 [20, 24]
-0.006326900190620116 0.008380473778693436 [21, 24]
-0.005156075837660125 0.0007408376559074497 [22, 24]
-2.1500358248363965e-05 0.007431276298632564 [23, 24]
0.0019077443894257925 0.027466880324152523 [24, 24]
-0.009999049864065211 -0.009138578146418308 [25, 24]
0.004949483713601308 -0.0054816792148409425 [26, 24]
-0.003852668334160877 0.004836156069743854 [27, 24]
-0.007009347221983063 0.0016369317810727827 [28, 24]
-0.003877171646709398 -0.0005405062246223807 [29, 24]
-0.0054918537419928765 0.006435511351169745 [30, 24]
-0.002573686099743029 -0.0015956817233979206 [31, 24]
-0.009230998005757203 -0.003807549097204452 [0, 25]
-0.0006732832902928724 -0.0021607187679749894 [1, 25]
0.006743699036106732 -0.0016471027637248174 [2, 25]
0.00202022200259189 -0.003410025057654012 [3, 25]
0.0016245407319247435 -0.00048470492871216796 [4, 25]
-0.0023561720290405496 0.008182115329211839 [5, 25]
-0.009590229158120073 -0.002663702319072426 [6, 25]
0.003693135837673384 -0.015041324320860463 [7, 25]
-0.0030438810833022093 -0.0029483114944554496 [8, 25]
0.002951699456213731 -0.0018408043548539326 [9, 25]
-0.005474429153653131 -0.003160126402923335 [10, 25]
0.009948133407198499 -0.009052062748449188 [11, 25]
-0.011197998943358281 0.008386059994450723 [12, 25]
-0.0002840526204591317 0.0040923891311493805 [13, 25]
-0.002174161991518952 0.0018009120681041382 [14, 25]
0.001734194271652036 -0.007206966996977059 [15, 25]
0.001967664513105264 0.0009258917977958531 [16, 25]
0.010546843370864752 0.0023973468000958067 [17, 25]
-0.008823207467983053 -0.0024470969228784687 [18, 25]
0.0027182802491933127 0.002512508748125807 [19, 25]
0.01753367311523939 -0.023126594865379085 [20, 25]
-0.007714803741418318 0.004171937618518442 [21, 25]
-0.002215745843187297 0.009014443180058855 [22, 25]
-0.008576794435338864 0.005261039159764223 [23, 25]
-0.004136738083920148 0.012621339980325334 [24, 25]
0.003979843019793693 0.008237268406660508 [25, 25]
-0.005581151189558876 0.0020603942515667424 [26, 25]
-0.006320445236437352 -0.002089917066064058 [27, 25]
-0.011500909408307832 0.004122479236694206 [28, 25]
0.0038595356900913004 0.015213469110670088 [29, 25]
0.0015144635352327387 0.0012927392138460073 [30, 25]
-0.0028896952877910643 0.004234019083307068 [31, 25]
0.006144153966399999 -0.005337006657716856 [0, 26]
-0.0036581596486864646 0.0028143306409704606 [1, 26]
-0.0011274013252165706 -0.0007746631675203986 [2, 26]
-0.006324364804877869 0.004845038925287104 [3, 26]
0.015557383972736436 -0.009283597546764456 [4, 26]
0.0029518666807968794 0.0002093181162867258 [5, 26]
0.0025063752282700846 -0.00728536875395639 [6, 26]
0.014050813355249566 -0.00506291224626162 [7, 26]
-0.010758959085123903 -0.023077717590871318 [8, 26]
-0.0019294715722830988 0.013862415943756444 [9, 26]
-0.004455500449556675 0.0027243678266357053 [10, 26]
0.006746328608356871 0.0035738253714793647 [11, 26]
-0.004638328939402663 0.012594732095161239 [12, 26]
-0.012703193722398642 -0.0021635177555174175 [13, 26]
-0.01523468268785674 0.012232130548093034 [14, 26]
-0.0028062215974540457 -0.00403652970988453 [15, 26]
-0.007398222694413876 -0.008482547482140392 [16, 26]
-0.006864596255843101 -0.015500061485215249 [17, 26]
0.0022218508768006347 0.0019504978861977981 [18, 26]
0.0046993280017597625 -0.001031596937394603 [19, 26]
-0.003221752258718284 0.003625562597541189 [20, 26]
-0.006531301400679488 0.007075581702821983 [21, 26]
0.006221273926724288 0.004417336976354756 [22, 26]
-0.005879189581670695 0.0021100152999606147 [23, 26]
0.013510316409724794 0.010894008225384092 [24, 26]
-0.0062559047160418635 0.005890584086038639 [25, 26]
0.0071182097916517246 -0.0026012514231099964 [26, 26]
0.00017104087337027618 -0.007574871661903723 [27, 26]
-0.0004194890270087779 0.0031475574907355443 [28, 26]
-0.005792541059944666 0.005985129067180336 [29, 26]
0.0010731478125255156 0.0006572390474480191 [30, 26]
-0.0029994914734595853 0.0016031176636152143 [31, 26]
-0.00627053649794081 0.0035737769554687435 [0, 27]
-0.005390648869417178 0.0030360553987861696 [1, 27]
-0.003611641666168923 -0.005446141509311866 [2, 27]
-0.010044903436115814 -0.005804452219663213 [3, 27]
0.009596313083125002 0.0042584487147253386 [4, 27]
-0.009197853355785919 -0.007721233135848405 [5, 27]
0.011057405390068976 0.0001034196984579005 [6, 27]
-0.00398382517039095 0.004451003247506315 [7, 27]
-0.006416656461187284 -0.0004917098013812167 [8, 27]
0.008369238591641452 -0.0072493006982852866 [9, 27]
-0.006221530461321719 0.0059903754912982955 [10, 27]
-0.008430796352484815 0.008453312695849015 [11, 27]
-0.00571274723834107 0.00549454055841236 [12, 27]
-0.004921912941155578 -0.00670864720686031 [13, 27]
-0.007829183142153348 0.00628842609594999 [14, 27]
0.0006173447196071594 -0.0029339535052746914 [15, 27]
-0.00024260907054584146 0.016583296263204598 [16, 27]
0.007916416355893798 0.0190199736907896 [17, 27]
-0.0049116827477812515 -0.004195668173264849 [18, 27]
-4.7280942525752854e-05 -0.0021888960011392806 [19, 27]
0.004306503195484516 -0.0028460900089742327 [20, 27]
0.0034476687879772916 0.01620125146936807 [21, 27]
0.02845010299156786 0.010486928786765241 [22, 27]
0.0010054748573791446 0.00947590155342898 [23, 27]
-0.007181437239697629 0.004190507874001473 [24, 27]
0.007922890550768025 -0.000912348765548744 [25, 27]
0.00856811805958759 0.0018973641307409898 [26, 27]
-0.00337011627695209 0.006348769444497075 [27, 27]
-0.0031368988184511323 -0.014028561260095586 [28, 27]
0.0034774815355599134 0.003672799527070721 [29, 27]
-0.011896159743414441 -0.012099626053761404 [30, 27]
0.003944745268428061 -0.007558233281129077 [31, 27]
0.0006524095976019905 -0.0035010974485868325 [0, 28]
0.0026221660577557776 -0.00917432195837961 [1, 28]
-0.00116705606514952 -0.004259351999437522 [2, 28]
-0.00029158778706529363 -0.0005748991408387834 [3, 28]
-0.009329141247271354 -0.005971555350430071 [4, 28]
-0.007692086320576229 0.006151352451145991 [5, 28]
0.002034216140429633 -0.0012906149415134805 [6, 28]
0.0011323494827904246 0.0010330125532529036 [7, 28]
0.002582107933677657 -0.0020620579256566854 [8, 28]
-0.0059173219502741065 0.005469155766672212 [9, 28]
-0.00391946354529388 -0.0020978372864294483 [10, 28]
-0.007656991710094854 -0.005801705517466997 [11, 28]
-0.0006875334078508125 0.0027479488034624923 [12, 28]
0.008850488508023712 -0.016164210498099126 [13, 28]
0.00206624596442939 -0.004571570830933819 [14, 28]
0.011153514696762304 -0.005087116582494329 [15, 28]
0.01224054027041735 0.00466580789155926 [16, 28]
0.007126342349908756 -0.01133882549635261 [17, 28]
0.004959998218746562 0.007747360017823136 [18, 28]
-0.004837005956891393 0.004942041650352195 [19, 28]
-0.003629527154594964 -0.00564026219197374 [20, 28]
-0.003976755036229749 0.0033133231890603524 [21, 28]
0.012242477231115961 0.012288201962544341 [22, 28]
-0.004274905367125963 0.005232723557603452 [23, 28]
0.002682537045819298 0.002696264840197125 [24, 28]
0.0044535651405795745 -0.00189717289632219 [25, 28]
-0.012009318005133992 0.002883741854657237 [26, 28]
0.0031018183995105775 0.007138014063216744 [27, 28]
-0.0009249718332285241 0.007866234441908612 [28, 28]
-0.004374767053974073 0.002922818816948083 [29, 28]
-0.01048233047486555 -0.002297434037310521 [30, 28]
-0.004510007328025306 0.004778781857003292 [31, 28]
0.0038551489758247293 0.014857373575171811 [0, 29]
-0.007006805061817473 0.0027296948418725803 [1, 29]
-0.0067866021117041885 -0.0030796974791685956 [2, 29]
-0.005639474269665942 -0.012647991112836376 [3, 29]
-0.004201453576446026 -0.001431395145302094 [4, 29]
-0.00018402576202005438 0.0028907709688269674 [5, 29]
0.0002249099894839093 -0.0022005423415095357 [6, 29]
0.009996990542247076 0.014013131670223033 [7, 29]
0.0075316713664418155 0.008117297399505067 [8, 29]
-0.010161740856338067 -0.014350592989285975 [9, 29]
-0.002291546034056843 -0.0025719941096312557 [10, 29]
-0.0014657644376627381 0.01086178761843977 [11, 29]
-0.006879425105348061 -0.02109663069647412 [12, 29]
-0.01004617113985902 -0.0055082903064412264 [13, 29]
-0.013954708714501477 -0.009455330718707503 [14, 29]
-0.011651195255418877 0.007612982385794573 [15, 29]
-0.008375110790610638 -0.01922742878515663 [16, 29]
0.016891755787957718 -0.002206353202623283 [17, 29]
0.0021047323546723134 0.004729636311611348 [18, 29]
-0.01013094258892829 -0.0044442397586149564 [19, 29]
0.0007966607045210697 0.003786082129329378 [20, 29]
0.0020730328454066646 -0.007489720816132382 [21, 29]
0.007670272278783106 0.012785804332830471 [22, 29]
-0.0076759373529361385 -0.010484904190822819 [23, 29]
-0.0030407359077545895 0.0065986164008827826 [24, 29]
-0.010724944660503525 0.0054717937711158335 [25, 29]
-0.0025311127588075336 -0.007591802203617358 [26, 29]
-0.0031125876217437736 -0.0014440906726921926 [27, 29]
0.0074703168687526595 0.008381457038184418 [28, 29]
-0.005997489162497477 0.003181184882744568 [29, 29]
0.0016207826543092772 0.001983418542173772 [30, 29]
-0.0052516471860209355 0.015859158882492043 [31, 29]
0.008310184563147634 -0.002303704888676008 [0, 30]
0.004284089237847876 -0.005233206637762664 [1, 30]
0.00860821748969139 0.0015669769531770508 [2, 30]
0.0024417703164466543 -0.000307174262253157 [3, 30]
-0.0013405992782030368 0.006516807357715453 [4, 30]
0.00023442801929097673 0.01003040717694628 [5, 30]
-0.0055122050679108645 -0.005327604084326886 [6, 30]
-0.01442692588706894 -0.0009184135983088252 [7, 30]
0.004256733075725778 -0.0023071364480285036 [8, 30]
0.0008322149966565982 -0.0028577237966466618 [9, 30]
-0.001578480577010002 -0.008503572559506574 [10, 30]
0.004994418128768041 0.00573571536975 [11, 30]
-0.006314710238941658 -4.916667762886814e-05 [12, 30]
0.005090159528223654 0.010681351721060033 [13, 30]
-0.0036947807490717763 0.0007856931100245897 [14, 30]
0.003599562487934889 -0.0052145735906875745 [15, 30]
-0.002482537449110519 -0.0008257574727769042 [16, 30]
0.000805015349338255 0.0018850106007339312 [17, 30]
-3.125828571707278e-05 0.007766074048198888 [18, 30]
0.021224587869058533 -0.0018900531897455646 [19, 30]
0.006097899059797453 -0.001964738202800134 [20, 30]
0.005207594240215325 -0.0009078774033025867 [21, 30]
0.006231460082835263 0.005644399082226441 [22, 30]
-0.012549311307120352 -0.0014169050462605384 [23, 30]
0.006448278938818485 0.010217284602142801 [24, 30]
0.0032963469228569618 -0.004560636667453422 [25, 30]
-0.008684150145862681 0.00628239004329707 [26, 30]
0.007870043101795485 0.009322945767088454 [27, 30]
-0.006304364911647058 -0.0016280124442081879 [28, 30]
0.0016234968156314913 0.008147174989659866 [29, 30]
-0.004199302347416491 -0.005846442410277636 [30, 30]
-0.0009885828443837198 0.004626762057437082 [31, 30]
0.005298359060795441 -0.003310716476995417 [0, 31]
0.006626161223879638 0.0019918070282032244 [1, 31]
0.0026201961776311533 -0.026555420111237127 [2, 31]
-0.0050667980086616235 -0.010581267174271122 [3, 31]
0.015606443101902852 -0.010603095246461296 [4, 31]
0.0035282962793482175 0.002215370057276286 [5, 31]
0.004808660786625889 -0.003888966393095131 [6, 31]
0.01024277870867546 -0.0006191280501655229 [7, 31]
0.0019383088344206987 0.005237593884517838 [8, 31]
-0.005377412050818864 -0.004369050861398751 [9, 31]
0.002339116520048464 0.014527899385528523 [10, 31]
0.002871062208094954 0.0053813045859716765 [11, 31]
-0.0014340654000158837 -0.01626962115923849 [12, 31]
0.016183325521391456 -0.00772361961720781 [13, 31]
-0.009101648408751262 -0.007472590482983117 [14, 31]
-0.005684020595278398 0.00963234737516993 [15, 31]
0.0009975937118060715 0.007434329263646801 [16, 31]
0.0031708326644171287 -0.0044951793601468604 [17, 31]
0.003799266622365013 -0.022410509611521894 [18, 31]
0.0021683045254337883 0.009809213306487232 [19, 31]
0.002658727618040266 -0.0036990989680650553 [20, 31]
-0.012839984073041513 0.002225074392342776 [21, 31]
-0.0027717077815260322 -0.0024214652184161665 [22, 31]
-0.0018329036144071912 -0.0015131978981865336 [23, 31]
-0.0041028396433745095 0.01395098479061671 [24, 31]
-0.0003530943273532294 -0.005283311273796106 [25, 31]
-0.003852123983584761 -0.0025468271123147866 [26, 31]
0.004015715666970219 0.0005460574841831956 [27, 31]
0.0023870306511746668 -0.0012227936134904637 [28, 31]
-0.0002450277403017429 0.00037970202787855297 [29, 31]
-0.0024944043220360423 0.002442182681994375 [30, 31]
0.0005444170178577615 0.007906651440913095 [31, 31]
